"iso","year","literate_prop","wb_il_prop","sex"
760,"2010",NA,NA,"Male"
796,"2010",NA,NA,"Male"
148,"2010",NA,NA,"Male"
768,"2010",NA,NA,"Male"
764,"2010",96.43502,3.56498000000001,"Male"
762,"2010",NA,NA,"Male"
795,"2010",NA,NA,"Male"
626,"2010",63.59179,36.40821,"Male"
776,"2010",NA,NA,"Male"
780,"2010",99.14,0.859999999999999,"Male"
788,"2010",87.37573,12.62427,"Male"
792,"2010",97.29981,2.70019000000001,"Male"
798,"2010",NA,NA,"Male"
834,"2010",75.4678,24.5322,"Male"
800,"2010",82.63139,17.36861,"Male"
804,"2010",NA,NA,"Male"
858,"2010",97.61017,2.38983,"Male"
840,"2010",NA,NA,"Male"
860,"2010",NA,NA,"Male"
670,"2010",NA,NA,"Male"
862,"2010",NA,NA,"Male"
92,"2010",NA,NA,"Male"
850,"2010",NA,NA,"Male"
704,"2010",NA,NA,"Male"
548,"2010",NA,NA,"Male"
882,"2010",NA,NA,"Male"
887,"2010",NA,NA,"Male"
710,"2010",94.14385,5.85615,"Male"
894,"2010",88.68403,11.31597,"Male"
716,"2010",NA,NA,"Male"
533,"2011",NA,NA,"Male"
4,"2011",45.4171,54.5829,"Male"
24,"2011",NA,NA,"Male"
8,"2011",98.00816,1.99184,"Male"
20,"2011",NA,NA,"Male"
784,"2011",NA,NA,"Male"
32,"2011",99.22831,0.771690000000007,"Male"
51,"2011",99.80608,0.193920000000006,"Male"
16,"2011",NA,NA,"Male"
28,"2011",98.4,1.59999999999999,"Male"
36,"2011",NA,NA,"Male"
40,"2011",NA,NA,"Male"
31,"2011",99.85666,0.143339999999995,"Male"
108,"2011",NA,NA,"Male"
56,"2011",NA,NA,"Male"
204,"2011",NA,NA,"Male"
854,"2011",NA,NA,"Male"
50,"2011",62.48306,37.51694,"Male"
100,"2011",98.74723,1.25277,"Male"
48,"2011",NA,NA,"Male"
44,"2011",NA,NA,"Male"
70,"2011",99.54133,0.458669999999998,"Male"
112,"2011",NA,NA,"Male"
84,"2011",NA,NA,"Male"
60,"2011",NA,NA,"Male"
68,"2011",96.60105,3.39895,"Male"
76,"2011",91.16898,8.83102,"Male"
52,"2011",NA,NA,"Male"
96,"2011",97.42816,2.57183999999999,"Male"
64,"2011",NA,NA,"Male"
72,"2011",NA,NA,"Male"
140,"2011",NA,NA,"Male"
124,"2011",NA,NA,"Male"
756,"2011",NA,NA,"Male"
152,"2011",96.89878,3.10122,"Male"
156,"2011",NA,NA,"Male"
384,"2011",NA,NA,"Male"
120,"2011",NA,NA,"Male"
180,"2011",NA,NA,"Male"
178,"2011",86.43431,13.56569,"Male"
170,"2011",93.48826,6.51174,"Male"
174,"2011",NA,NA,"Male"
132,"2011",NA,NA,"Male"
188,"2011",97.30633,2.69367,"Male"
192,"2011",NA,NA,"Male"
531,"2011",NA,NA,"Male"
136,"2011",NA,NA,"Male"
196,"2011",99.28615,0.713849999999994,"Male"
203,"2011",NA,NA,"Male"
276,"2011",NA,NA,"Male"
262,"2011",NA,NA,"Male"
212,"2011",NA,NA,"Male"
208,"2011",NA,NA,"Male"
214,"2011",89.98501,10.01499,"Male"
12,"2011",NA,NA,"Male"
218,"2011",93.05252,6.94748,"Male"
818,"2011",NA,NA,"Male"
232,"2011",NA,NA,"Male"
724,"2011",98.53619,1.46381,"Male"
233,"2011",99.85898,0.141019999999997,"Male"
231,"2011",NA,NA,"Male"
246,"2011",NA,NA,"Male"
242,"2011",NA,NA,"Male"
250,"2011",NA,NA,"Male"
234,"2011",NA,NA,"Male"
583,"2011",NA,NA,"Male"
266,"2011",NA,NA,"Male"
826,"2011",NA,NA,"Male"
268,"2011",NA,NA,"Male"
288,"2011",NA,NA,"Male"
292,"2011",NA,NA,"Male"
324,"2011",NA,NA,"Male"
270,"2011",NA,NA,"Male"
624,"2011",NA,NA,"Male"
226,"2011",NA,NA,"Male"
300,"2011",98.28216,1.71784,"Male"
308,"2011",NA,NA,"Male"
304,"2011",NA,NA,"Male"
320,"2011",NA,NA,"Male"
316,"2011",NA,NA,"Male"
328,"2011",NA,NA,"Male"
344,"2011",NA,NA,"Male"
340,"2011",85.34128,14.65872,"Male"
191,"2011",99.62971,0.370289999999997,"Male"
332,"2011",NA,NA,"Male"
348,"2011",NA,NA,"Male"
360,"2011",95.59109,4.40891000000001,"Male"
833,"2011",NA,NA,"Male"
356,"2011",78.87723,21.12277,"Male"
372,"2011",NA,NA,"Male"
364,"2011",NA,NA,"Male"
368,"2011",NA,NA,"Male"
352,"2011",NA,NA,"Male"
376,"2011",NA,NA,"Male"
380,"2011",99.14101,0.858990000000006,"Male"
388,"2011",NA,NA,"Male"
400,"2011",97.74836,2.25163999999999,"Male"
392,"2011",NA,NA,"Male"
398,"2011",NA,NA,"Male"
404,"2011",NA,NA,"Male"
417,"2011",NA,NA,"Male"
116,"2011",NA,NA,"Male"
296,"2011",NA,NA,"Male"
659,"2011",NA,NA,"Male"
410,"2011",NA,NA,"Male"
414,"2011",NA,NA,"Male"
418,"2011",67.35858,32.64142,"Male"
422,"2011",NA,NA,"Male"
430,"2011",NA,NA,"Male"
434,"2011",NA,NA,"Male"
662,"2011",NA,NA,"Male"
438,"2011",NA,NA,"Male"
144,"2011",NA,NA,"Male"
426,"2011",NA,NA,"Male"
440,"2011",99.79419,0.20581,"Male"
442,"2011",NA,NA,"Male"
428,"2011",99.8811,0.118899999999996,"Male"
446,"2011",97.75129,2.24871,"Male"
663,"2011",NA,NA,"Male"
504,"2011",76.07358,23.92642,"Male"
492,"2011",NA,NA,"Male"
498,"2011",NA,NA,"Male"
450,"2011",NA,NA,"Male"
462,"2011",NA,NA,"Male"
484,"2011",94.78277,5.21723,"Male"
584,"2011",98.32509,1.67491,"Male"
807,"2011",NA,NA,"Male"
466,"2011",43.27392,56.72608,"Male"
470,"2011",91.79265,8.20735000000001,"Male"
104,"2011",NA,NA,"Male"
499,"2011",99.43121,0.568790000000007,"Male"
496,"2011",NA,NA,"Male"
580,"2011",NA,NA,"Male"
508,"2011",NA,NA,"Male"
478,"2011",NA,NA,"Male"
480,"2011",91.95172,8.04828000000001,"Male"
454,"2011",NA,NA,"Male"
458,"2011",NA,NA,"Male"
516,"2011",NA,NA,"Male"
540,"2011",NA,NA,"Male"
562,"2011",NA,NA,"Male"
566,"2011",NA,NA,"Male"
558,"2011",NA,NA,"Male"
528,"2011",NA,NA,"Male"
578,"2011",NA,NA,"Male"
524,"2011",71.70838,28.29162,"Male"
520,"2011",NA,NA,"Male"
554,"2011",NA,NA,"Male"
512,"2011",NA,NA,"Male"
586,"2011",66.99114,33.00886,"Male"
591,"2011",NA,NA,"Male"
604,"2011",NA,NA,"Male"
608,"2011",NA,NA,"Male"
585,"2011",NA,NA,"Male"
598,"2011",NA,NA,"Male"
616,"2011",NA,NA,"Male"
630,"2011",NA,NA,"Male"
408,"2011",NA,NA,"Male"
620,"2011",96.28558,3.71442,"Male"
600,"2011",NA,NA,"Male"
275,"2011",97.857,2.143,"Male"
258,"2011",NA,NA,"Male"
634,"2011",NA,NA,"Male"
642,"2011",99.03429,0.965710000000001,"Male"
643,"2011",NA,NA,"Male"
646,"2011",NA,NA,"Male"
682,"2011",NA,NA,"Male"
729,"2011",NA,NA,"Male"
686,"2011",66.34154,33.65846,"Male"
702,"2011",98.39284,1.60715999999999,"Male"
90,"2011",NA,NA,"Male"
694,"2011",NA,NA,"Male"
222,"2011",88.39165,11.60835,"Male"
674,"2011",NA,NA,"Male"
706,"2011",NA,NA,"Male"
688,"2011",99.26464,0.73536,"Male"
728,"2011",NA,NA,"Male"
678,"2011",NA,NA,"Male"
740,"2011",NA,NA,"Male"
703,"2011",NA,NA,"Male"
705,"2011",NA,NA,"Male"
752,"2011",NA,NA,"Male"
748,"2011",NA,NA,"Male"
534,"2011",NA,NA,"Male"
690,"2011",NA,NA,"Male"
760,"2011",NA,NA,"Male"
796,"2011",NA,NA,"Male"
148,"2011",NA,NA,"Male"
768,"2011",74.05682,25.94318,"Male"
764,"2011",NA,NA,"Male"
762,"2011",NA,NA,"Male"
795,"2011",NA,NA,"Male"
626,"2011",NA,NA,"Male"
776,"2011",99.3351,0.664900000000003,"Male"
780,"2011",NA,NA,"Male"
788,"2011",87.76076,12.23924,"Male"
792,"2011",97.93499,2.06501,"Male"
798,"2011",NA,NA,"Male"
834,"2011",NA,NA,"Male"
800,"2011",NA,NA,"Male"
804,"2011",NA,NA,"Male"
858,"2011",98.02311,1.97689,"Male"
840,"2011",NA,NA,"Male"
860,"2011",NA,NA,"Male"
670,"2011",NA,NA,"Male"
862,"2011",94.50232,5.49768,"Male"
92,"2011",NA,NA,"Male"
850,"2011",NA,NA,"Male"
704,"2011",NA,NA,"Male"
548,"2011",NA,NA,"Male"
882,"2011",98.88192,1.11808000000001,"Male"
887,"2011",NA,NA,"Male"
710,"2011",94.24509,5.75491,"Male"
894,"2011",NA,NA,"Male"
716,"2011",87.76481,12.23519,"Male"
533,"2012",NA,NA,"Male"
4,"2012",NA,NA,"Male"
24,"2012",NA,NA,"Male"
8,"2012",98.35261,1.64739,"Male"
20,"2012",NA,NA,"Male"
784,"2012",NA,NA,"Male"
32,"2012",99.11113,0.888869999999997,"Male"
51,"2012",NA,NA,"Male"
16,"2012",NA,NA,"Male"
28,"2012",NA,NA,"Male"
36,"2012",NA,NA,"Male"
40,"2012",NA,NA,"Male"
31,"2012",99.85285,0.147149999999996,"Male"
108,"2012",NA,NA,"Male"
56,"2012",NA,NA,"Male"
204,"2012",44.96026,55.03974,"Male"
854,"2012",NA,NA,"Male"
50,"2012",61.54287,38.45713,"Male"
100,"2012",NA,NA,"Male"
48,"2012",NA,NA,"Male"
44,"2012",NA,NA,"Male"
70,"2012",NA,NA,"Male"
112,"2012",NA,NA,"Male"
84,"2012",NA,NA,"Male"
60,"2012",NA,NA,"Male"
68,"2012",97.10705,2.89295,"Male"
76,"2012",91.02567,8.97432999999999,"Male"
52,"2012",NA,NA,"Male"
96,"2012",NA,NA,"Male"
64,"2012",66.00306,33.99694,"Male"
72,"2012",NA,NA,"Male"
140,"2012",NA,NA,"Male"
124,"2012",NA,NA,"Male"
756,"2012",NA,NA,"Male"
152,"2012",NA,NA,"Male"
156,"2012",NA,NA,"Male"
384,"2012",51.59267,48.40733,"Male"
120,"2012",NA,NA,"Male"
180,"2012",87.90839,12.09161,"Male"
178,"2012",NA,NA,"Male"
170,"2012",NA,NA,"Male"
174,"2012",56.4798,43.5202,"Male"
132,"2012",90.4745,9.52549999999999,"Male"
188,"2012",NA,NA,"Male"
192,"2012",99.70606,0.293940000000006,"Male"
531,"2012",NA,NA,"Male"
136,"2012",NA,NA,"Male"
196,"2012",NA,NA,"Male"
203,"2012",NA,NA,"Male"
276,"2012",NA,NA,"Male"
262,"2012",NA,NA,"Male"
212,"2012",NA,NA,"Male"
208,"2012",NA,NA,"Male"
214,"2012",90.08482,9.91518000000001,"Male"
12,"2012",NA,NA,"Male"
218,"2012",93.25424,6.74576,"Male"
818,"2012",81.67922,18.32078,"Male"
232,"2012",NA,NA,"Male"
724,"2012",98.60653,1.39346999999999,"Male"
233,"2012",NA,NA,"Male"
231,"2012",NA,NA,"Male"
246,"2012",NA,NA,"Male"
242,"2012",NA,NA,"Male"
250,"2012",NA,NA,"Male"
234,"2012",NA,NA,"Male"
583,"2012",NA,NA,"Male"
266,"2012",84.8733,15.1267,"Male"
826,"2012",NA,NA,"Male"
268,"2012",NA,NA,"Male"
288,"2012",NA,NA,"Male"
292,"2012",NA,NA,"Male"
324,"2012",NA,NA,"Male"
270,"2012",NA,NA,"Male"
624,"2012",NA,NA,"Male"
226,"2012",NA,NA,"Male"
300,"2012",NA,NA,"Male"
308,"2012",NA,NA,"Male"
304,"2012",NA,NA,"Male"
320,"2012",84.84873,15.15127,"Male"
316,"2012",NA,NA,"Male"
328,"2012",NA,NA,"Male"
344,"2012",NA,NA,"Male"
340,"2012",85.6962,14.3038,"Male"
191,"2012",NA,NA,"Male"
332,"2012",NA,NA,"Male"
348,"2012",NA,NA,"Male"
360,"2012",NA,NA,"Male"
833,"2012",NA,NA,"Male"
356,"2012",NA,NA,"Male"
372,"2012",NA,NA,"Male"
364,"2012",88.87982,11.12018,"Male"
368,"2012",NA,NA,"Male"
352,"2012",NA,NA,"Male"
376,"2012",NA,NA,"Male"
380,"2012",NA,NA,"Male"
388,"2012",NA,NA,"Male"
400,"2012",98.44456,1.55544,"Male"
392,"2012",NA,NA,"Male"
398,"2012",NA,NA,"Male"
404,"2012",NA,NA,"Male"
417,"2012",NA,NA,"Male"
116,"2012",NA,NA,"Male"
296,"2012",NA,NA,"Male"
659,"2012",NA,NA,"Male"
410,"2012",NA,NA,"Male"
414,"2012",95.83972,4.16028,"Male"
418,"2012",NA,NA,"Male"
422,"2012",NA,NA,"Male"
430,"2012",NA,NA,"Male"
434,"2012",NA,NA,"Male"
662,"2012",NA,NA,"Male"
438,"2012",NA,NA,"Male"
144,"2012",NA,NA,"Male"
426,"2012",NA,NA,"Male"
440,"2012",NA,NA,"Male"
442,"2012",NA,NA,"Male"
428,"2012",NA,NA,"Male"
446,"2012",NA,NA,"Male"
663,"2012",NA,NA,"Male"
504,"2012",80.38336,19.61664,"Male"
492,"2012",NA,NA,"Male"
498,"2012",99.37359,0.626410000000007,"Male"
450,"2012",75.02887,24.97113,"Male"
462,"2012",NA,NA,"Male"
484,"2012",95.39163,4.60836999999999,"Male"
584,"2012",NA,NA,"Male"
807,"2012",NA,NA,"Male"
466,"2012",NA,NA,"Male"
470,"2012",NA,NA,"Male"
104,"2012",NA,NA,"Male"
499,"2012",NA,NA,"Male"
496,"2012",NA,NA,"Male"
580,"2012",NA,NA,"Male"
508,"2012",NA,NA,"Male"
478,"2012",NA,NA,"Male"
480,"2012",94.65241,5.34759,"Male"
454,"2012",NA,NA,"Male"
458,"2012",NA,NA,"Male"
516,"2012",NA,NA,"Male"
540,"2012",NA,NA,"Male"
562,"2012",39.05869,60.94131,"Male"
566,"2012",NA,NA,"Male"
558,"2012",NA,NA,"Male"
528,"2012",NA,NA,"Male"
578,"2012",NA,NA,"Male"
524,"2012",NA,NA,"Male"
520,"2012",NA,NA,"Male"
554,"2012",NA,NA,"Male"
512,"2012",NA,NA,"Male"
586,"2012",69.85822,30.14178,"Male"
591,"2012",NA,NA,"Male"
604,"2012",96.95013,3.04987,"Male"
608,"2012",NA,NA,"Male"
585,"2012",NA,NA,"Male"
598,"2012",NA,NA,"Male"
616,"2012",NA,NA,"Male"
630,"2012",NA,NA,"Male"
408,"2012",NA,NA,"Male"
620,"2012",NA,NA,"Male"
600,"2012",94.81725,5.18275,"Male"
275,"2012",98.1918,1.8082,"Male"
258,"2012",NA,NA,"Male"
634,"2012",NA,NA,"Male"
642,"2012",NA,NA,"Male"
643,"2012",NA,NA,"Male"
646,"2012",72.44518,27.55482,"Male"
682,"2012",NA,NA,"Male"
729,"2012",NA,NA,"Male"
686,"2012",NA,NA,"Male"
702,"2012",98.46946,1.53054,"Male"
90,"2012",NA,NA,"Male"
694,"2012",NA,NA,"Male"
222,"2012",NA,NA,"Male"
674,"2012",NA,NA,"Male"
706,"2012",NA,NA,"Male"
688,"2012",NA,NA,"Male"
728,"2012",NA,NA,"Male"
678,"2012",94.95617,5.04383,"Male"
740,"2012",94.86987,5.13012999999999,"Male"
703,"2012",NA,NA,"Male"
705,"2012",NA,NA,"Male"
752,"2012",NA,NA,"Male"
748,"2012",NA,NA,"Male"
534,"2012",NA,NA,"Male"
690,"2012",NA,NA,"Male"
760,"2012",NA,NA,"Male"
796,"2012",NA,NA,"Male"
148,"2012",NA,NA,"Male"
768,"2012",NA,NA,"Male"
764,"2012",NA,NA,"Male"
762,"2012",NA,NA,"Male"
795,"2012",NA,NA,"Male"
626,"2012",NA,NA,"Male"
776,"2012",NA,NA,"Male"
780,"2012",NA,NA,"Male"
788,"2012",88.47578,11.52422,"Male"
792,"2012",98.2629,1.7371,"Male"
798,"2012",NA,NA,"Male"
834,"2012",83.37769,16.62231,"Male"
800,"2012",79.12304,20.87696,"Male"
804,"2012",99.99394,0.00606000000000506,"Male"
858,"2012",98.10397,1.89603,"Male"
840,"2012",NA,NA,"Male"
860,"2012",NA,NA,"Male"
670,"2012",NA,NA,"Male"
862,"2012",NA,NA,"Male"
92,"2012",NA,NA,"Male"
850,"2012",NA,NA,"Male"
704,"2012",NA,NA,"Male"
548,"2012",NA,NA,"Male"
882,"2012",NA,NA,"Male"
887,"2012",NA,NA,"Male"
710,"2012",94.96372,5.03628,"Male"
894,"2012",NA,NA,"Male"
716,"2012",NA,NA,"Male"
533,"2013",NA,NA,"Male"
4,"2013",NA,NA,"Male"
24,"2013",NA,NA,"Male"
8,"2013",NA,NA,"Male"
20,"2013",NA,NA,"Male"
784,"2013",NA,NA,"Male"
32,"2013",99.15603,0.843969999999999,"Male"
51,"2013",NA,NA,"Male"
16,"2013",NA,NA,"Male"
28,"2013",NA,NA,"Male"
36,"2013",NA,NA,"Male"
40,"2013",NA,NA,"Male"
31,"2013",99.86592,0.134079999999997,"Male"
108,"2013",NA,NA,"Male"
56,"2013",NA,NA,"Male"
204,"2013",NA,NA,"Male"
854,"2013",NA,NA,"Male"
50,"2013",64.21377,35.78623,"Male"
100,"2013",NA,NA,"Male"
48,"2013",NA,NA,"Male"
44,"2013",NA,NA,"Male"
70,"2013",99.17628,0.823719999999994,"Male"
112,"2013",NA,NA,"Male"
84,"2013",NA,NA,"Male"
60,"2013",NA,NA,"Male"
68,"2013",NA,NA,"Male"
76,"2013",91.17796,8.82204,"Male"
52,"2013",NA,NA,"Male"
96,"2013",NA,NA,"Male"
64,"2013",NA,NA,"Male"
72,"2013",86.12214,13.87786,"Male"
140,"2013",NA,NA,"Male"
124,"2013",NA,NA,"Male"
756,"2013",NA,NA,"Male"
152,"2013",96.38801,3.61199000000001,"Male"
156,"2013",NA,NA,"Male"
384,"2013",NA,NA,"Male"
120,"2013",NA,NA,"Male"
180,"2013",NA,NA,"Male"
178,"2013",NA,NA,"Male"
170,"2013",NA,NA,"Male"
174,"2013",NA,NA,"Male"
132,"2013",NA,NA,"Male"
188,"2013",NA,NA,"Male"
192,"2013",NA,NA,"Male"
531,"2013",NA,NA,"Male"
136,"2013",NA,NA,"Male"
196,"2013",NA,NA,"Male"
203,"2013",NA,NA,"Male"
276,"2013",NA,NA,"Male"
262,"2013",NA,NA,"Male"
212,"2013",NA,NA,"Male"
208,"2013",NA,NA,"Male"
214,"2013",90.45813,9.54187,"Male"
12,"2013",NA,NA,"Male"
218,"2013",94.42573,5.57427,"Male"
818,"2013",82.63334,17.36666,"Male"
232,"2013",NA,NA,"Male"
724,"2013",98.74875,1.25125,"Male"
233,"2013",NA,NA,"Male"
231,"2013",NA,NA,"Male"
246,"2013",NA,NA,"Male"
242,"2013",NA,NA,"Male"
250,"2013",NA,NA,"Male"
234,"2013",NA,NA,"Male"
583,"2013",NA,NA,"Male"
266,"2013",NA,NA,"Male"
826,"2013",NA,NA,"Male"
268,"2013",NA,NA,"Male"
288,"2013",NA,NA,"Male"
292,"2013",NA,NA,"Male"
324,"2013",NA,NA,"Male"
270,"2013",51.41804,48.58196,"Male"
624,"2013",NA,NA,"Male"
226,"2013",NA,NA,"Male"
300,"2013",NA,NA,"Male"
308,"2013",NA,NA,"Male"
304,"2013",NA,NA,"Male"
320,"2013",82.72068,17.27932,"Male"
316,"2013",NA,NA,"Male"
328,"2013",NA,NA,"Male"
344,"2013",NA,NA,"Male"
340,"2013",85.66837,14.33163,"Male"
191,"2013",NA,NA,"Male"
332,"2013",NA,NA,"Male"
348,"2013",NA,NA,"Male"
360,"2013",NA,NA,"Male"
833,"2013",NA,NA,"Male"
356,"2013",NA,NA,"Male"
372,"2013",NA,NA,"Male"
364,"2013",89.54248,10.45752,"Male"
368,"2013",53.00728,46.99272,"Male"
352,"2013",NA,NA,"Male"
376,"2013",NA,NA,"Male"
380,"2013",NA,NA,"Male"
388,"2013",NA,NA,"Male"
400,"2013",NA,NA,"Male"
392,"2013",NA,NA,"Male"
398,"2013",NA,NA,"Male"
404,"2013",NA,NA,"Male"
417,"2013",NA,NA,"Male"
116,"2013",NA,NA,"Male"
296,"2013",NA,NA,"Male"
659,"2013",NA,NA,"Male"
410,"2013",NA,NA,"Male"
414,"2013",96.35419,3.64581,"Male"
418,"2013",NA,NA,"Male"
422,"2013",NA,NA,"Male"
430,"2013",NA,NA,"Male"
434,"2013",NA,NA,"Male"
662,"2013",NA,NA,"Male"
438,"2013",NA,NA,"Male"
144,"2013",NA,NA,"Male"
426,"2013",NA,NA,"Male"
440,"2013",NA,NA,"Male"
442,"2013",NA,NA,"Male"
428,"2013",NA,NA,"Male"
446,"2013",NA,NA,"Male"
663,"2013",NA,NA,"Male"
504,"2013",NA,NA,"Male"
492,"2013",NA,NA,"Male"
498,"2013",NA,NA,"Male"
450,"2013",NA,NA,"Male"
462,"2013",NA,NA,"Male"
484,"2013",95.11211,4.88789,"Male"
584,"2013",NA,NA,"Male"
807,"2013",NA,NA,"Male"
466,"2013",NA,NA,"Male"
470,"2013",NA,NA,"Male"
104,"2013",NA,NA,"Male"
499,"2013",NA,NA,"Male"
496,"2013",NA,NA,"Male"
580,"2013",NA,NA,"Male"
508,"2013",NA,NA,"Male"
478,"2013",NA,NA,"Male"
480,"2013",94.03689,5.96311,"Male"
454,"2013",NA,NA,"Male"
458,"2013",NA,NA,"Male"
516,"2013",NA,NA,"Male"
540,"2013",NA,NA,"Male"
562,"2013",NA,NA,"Male"
566,"2013",NA,NA,"Male"
558,"2013",NA,NA,"Male"
528,"2013",NA,NA,"Male"
578,"2013",NA,NA,"Male"
524,"2013",NA,NA,"Male"
520,"2013",NA,NA,"Male"
554,"2013",NA,NA,"Male"
512,"2013",NA,NA,"Male"
586,"2013",68.62934,31.37066,"Male"
591,"2013",NA,NA,"Male"
604,"2013",NA,NA,"Male"
608,"2013",96.00834,3.99166,"Male"
585,"2013",99.46721,0.532790000000006,"Male"
598,"2013",NA,NA,"Male"
616,"2013",NA,NA,"Male"
630,"2013",NA,NA,"Male"
408,"2013",NA,NA,"Male"
620,"2013",NA,NA,"Male"
600,"2013",95.66619,4.33381,"Male"
275,"2013",98.39109,1.60890999999999,"Male"
258,"2013",NA,NA,"Male"
634,"2013",90.34343,9.65657,"Male"
642,"2013",NA,NA,"Male"
643,"2013",NA,NA,"Male"
646,"2013",NA,NA,"Male"
682,"2013",96.53143,3.46857,"Male"
729,"2013",NA,NA,"Male"
686,"2013",52.80447,47.19553,"Male"
702,"2013",98.54254,1.45746,"Male"
90,"2013",NA,NA,"Male"
694,"2013",41.33217,58.66783,"Male"
222,"2013",89.23501,10.76499,"Male"
674,"2013",NA,NA,"Male"
706,"2013",NA,NA,"Male"
688,"2013",NA,NA,"Male"
728,"2013",NA,NA,"Male"
678,"2013",NA,NA,"Male"
740,"2013",NA,NA,"Male"
703,"2013",NA,NA,"Male"
705,"2013",NA,NA,"Male"
752,"2013",NA,NA,"Male"
748,"2013",NA,NA,"Male"
534,"2013",NA,NA,"Male"
690,"2013",NA,NA,"Male"
760,"2013",NA,NA,"Male"
796,"2013",NA,NA,"Male"
148,"2013",NA,NA,"Male"
768,"2013",NA,NA,"Male"
764,"2013",95.25126,4.74874,"Male"
762,"2013",NA,NA,"Male"
795,"2013",NA,NA,"Male"
626,"2013",NA,NA,"Male"
776,"2013",NA,NA,"Male"
780,"2013",NA,NA,"Male"
788,"2013",NA,NA,"Male"
792,"2013",98.40137,1.59863,"Male"
798,"2013",NA,NA,"Male"
834,"2013",NA,NA,"Male"
800,"2013",NA,NA,"Male"
804,"2013",NA,NA,"Male"
858,"2013",98.06342,1.93658000000001,"Male"
840,"2013",NA,NA,"Male"
860,"2013",99.99383,0.00616999999999734,"Male"
670,"2013",NA,NA,"Male"
862,"2013",NA,NA,"Male"
92,"2013",NA,NA,"Male"
850,"2013",NA,NA,"Male"
704,"2013",NA,NA,"Male"
548,"2013",NA,NA,"Male"
882,"2013",NA,NA,"Male"
887,"2013",NA,NA,"Male"
710,"2013",NA,NA,"Male"
894,"2013",NA,NA,"Male"
716,"2013",NA,NA,"Male"
533,"2014",NA,NA,"Male"
4,"2014",NA,NA,"Male"
24,"2014",79.97415,20.02585,"Male"
8,"2014",NA,NA,"Male"
20,"2014",NA,NA,"Male"
784,"2014",NA,NA,"Male"
32,"2014",99.06125,0.938749999999999,"Male"
51,"2014",NA,NA,"Male"
16,"2014",NA,NA,"Male"
28,"2014",NA,NA,"Male"
36,"2014",NA,NA,"Male"
40,"2014",NA,NA,"Male"
31,"2014",99.86201,0.137990000000002,"Male"
108,"2014",69.69251,30.30749,"Male"
56,"2014",NA,NA,"Male"
204,"2014",NA,NA,"Male"
854,"2014",44.37945,55.62055,"Male"
50,"2014",64.36509,35.63491,"Male"
100,"2014",NA,NA,"Male"
48,"2014",NA,NA,"Male"
44,"2014",NA,NA,"Male"
70,"2014",NA,NA,"Male"
112,"2014",NA,NA,"Male"
84,"2014",NA,NA,"Male"
60,"2014",NA,NA,"Male"
68,"2014",NA,NA,"Male"
76,"2014",91.36677,8.63323,"Male"
52,"2014",99.6,0.400000000000006,"Male"
96,"2014",NA,NA,"Male"
64,"2014",NA,NA,"Male"
72,"2014",86.74,13.26,"Male"
140,"2014",NA,NA,"Male"
124,"2014",NA,NA,"Male"
756,"2014",NA,NA,"Male"
152,"2014",NA,NA,"Male"
156,"2014",NA,NA,"Male"
384,"2014",50.7019,49.2981,"Male"
120,"2014",NA,NA,"Male"
180,"2014",NA,NA,"Male"
178,"2014",NA,NA,"Male"
170,"2014",93.8674,6.1326,"Male"
174,"2014",NA,NA,"Male"
132,"2014",NA,NA,"Male"
188,"2014",NA,NA,"Male"
192,"2014",NA,NA,"Male"
531,"2014",NA,NA,"Male"
136,"2014",NA,NA,"Male"
196,"2014",NA,NA,"Male"
203,"2014",NA,NA,"Male"
276,"2014",NA,NA,"Male"
262,"2014",NA,NA,"Male"
212,"2014",NA,NA,"Male"
208,"2014",NA,NA,"Male"
214,"2014",91.3716,8.6284,"Male"
12,"2014",NA,NA,"Male"
218,"2014",95.25717,4.74283,"Male"
818,"2014",NA,NA,"Male"
232,"2014",NA,NA,"Male"
724,"2014",98.73127,1.26873000000001,"Male"
233,"2014",NA,NA,"Male"
231,"2014",NA,NA,"Male"
246,"2014",NA,NA,"Male"
242,"2014",NA,NA,"Male"
250,"2014",NA,NA,"Male"
234,"2014",NA,NA,"Male"
583,"2014",NA,NA,"Male"
266,"2014",NA,NA,"Male"
826,"2014",NA,NA,"Male"
268,"2014",99.66821,0.331789999999998,"Male"
288,"2014",NA,NA,"Male"
292,"2014",NA,NA,"Male"
324,"2014",43.64009,56.35991,"Male"
270,"2014",NA,NA,"Male"
624,"2014",62.15797,37.84203,"Male"
226,"2014",97.29,2.70999999999999,"Male"
300,"2014",NA,NA,"Male"
308,"2014",98.58,1.42,"Male"
304,"2014",NA,NA,"Male"
320,"2014",86.75616,13.24384,"Male"
316,"2014",NA,NA,"Male"
328,"2014",86.31438,13.68562,"Male"
344,"2014",NA,NA,"Male"
340,"2014",87.39595,12.60405,"Male"
191,"2014",NA,NA,"Male"
332,"2014",NA,NA,"Male"
348,"2014",99.16,0.840000000000003,"Male"
360,"2014",96.79101,3.20899,"Male"
833,"2014",NA,NA,"Male"
356,"2014",NA,NA,"Male"
372,"2014",NA,NA,"Male"
364,"2014",89.63542,10.36458,"Male"
368,"2014",NA,NA,"Male"
352,"2014",NA,NA,"Male"
376,"2014",NA,NA,"Male"
380,"2014",NA,NA,"Male"
388,"2014",83.44,16.56,"Male"
400,"2014",NA,NA,"Male"
392,"2014",NA,NA,"Male"
